committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00226928,PALLONE FOR CONGRESS,2022,30G,202212089550374822,17,17-03-16922-25369,1670648,ORG,ORGANIZATION,,,THE SEXTON GROUP,IL,,,,,COMMUNICATIONS SERVICES,X,,2022-11-28 00:00:00,12212.10,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-07 04:06:18,,17-03-16922-0000,SB17,0.00,,,,,,,,,,,,H,,P,F3,4120820221633577635,CHICAGO,60654,OTHER,,2022,SB,4010620231666412146,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550374822,Operating Expenditures,,,,,,
C00226928,PALLONE FOR CONGRESS,2022,30G,202212089550374821,17,17-03-16922-25338,1670648,ORG,ORGANIZATION,,,US POSTAL SERVICE,NJ,,,,,POSTAGE,X,,2022-11-28 00:00:00,38.40,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-07 04:06:18,,17-03-16922-0000,SB17,0.00,,,,,,,,,,,,H,,P,F3,4120820221633577635,LONG BRANCH,07740,ADMINISTRATIVE,,2022,SB,4010620231666412145,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550374821,Operating Expenditures,,,,,,
C00226928,PALLONE FOR CONGRESS,2022,30G,202212089550374821,17,17-03-16922-25348,1670648,ORG,ORGANIZATION,,,SUNOCO,NJ,,,,,TRAVEL EXPENSE,X,,2022-11-28 00:00:00,66.17,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-07 04:06:18,,17-03-16922-0000,SB17,0.00,,,,,,,,,,,,H,,P,F3,4120820221633577635,SOUTH AMBOY,08879,MATERIALS,,2022,SB,4010620231666412144,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550374821,Operating Expenditures,,,,,,
C00226928,PALLONE FOR CONGRESS,2022,30G,202212089550374821,17,17-03-16922-25347,1670648,ORG,ORGANIZATION,,,UNITED PARCEL SERVICE,GA,,,,,DELIVERY SERVICES,X,,2022-11-28 00:00:00,53.02,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-07 04:06:18,,17-03-16922-0000,SB17,0.00,,,,,,,,,,,,H,,P,F3,4120820221633577635,ATLANTA,30328,OTHER,,2022,SB,4010620231666412143,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550374821,Operating Expenditures,,,,,,
C00226928,PALLONE FOR CONGRESS,2022,30G,202212089550374820,17,17-03-16922-25328,1670648,ORG,ORGANIZATION,,,SUNOCO,NJ,,,,,TRAVEL EXPENSE,X,,2022-11-28 00:00:00,68.43,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-07 04:06:18,,17-03-16922-0000,SB17,0.00,,,,,,,,,,,,H,,P,F3,4120820221633577635,LONG BRANCH,07740,MATERIALS,,2022,SB,4010620231666412142,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550374820,Operating Expenditures,,,,,,
C00226928,PALLONE FOR CONGRESS,2022,30G,202212089550374820,17,17-03-16922-25331,1670648,ORG,ORGANIZATION,,,NEW JERSEY E-Z PASS,NJ,,,,,TRAVEL EXPENSE,X,,2022-11-28 00:00:00,180.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-07 04:06:18,,17-03-16922-0000,SB17,0.00,,,,,,,,,,,,H,,P,F3,4120820221633577635,NEWARK,07714,MATERIALS,,2022,SB,4010620231666412141,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550374820,Operating Expenditures,,,,,,
C00226928,PALLONE FOR CONGRESS,2022,30G,202212089550374820,17,17-03-16922-25333,1670648,ORG,ORGANIZATION,,,QUICK CHECK - EATONTOWN,NJ,,,,,TRAVEL EXPENSE,X,,2022-11-28 00:00:00,58.80,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-07 04:06:18,,17-03-16922-0000,SB17,0.00,,,,,,,,,,,,H,,P,F3,4120820221633577635,EATONTOWN,07799,MATERIALS,,2022,SB,4010620231666412140,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550374820,Operating Expenditures,,,,,,
C00226928,PALLONE FOR CONGRESS,2022,30G,202212089550374819,17,17-03-16922-25335,1670648,ORG,ORGANIZATION,,,LUKOIL,NJ,,,,,TRAVEL EXPENSE,X,,2022-11-28 00:00:00,52.62,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-07 04:06:18,,17-03-16922-0000,SB17,0.00,,,,,,,,,,,,H,,P,F3,4120820221633577635,LONG BRANCH,07740,MATERIALS,,2022,SB,4010620231666412139,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550374819,Operating Expenditures,,,,,,
C00226928,PALLONE FOR CONGRESS,2022,30G,202212089550374819,17,17-03-16922-25337,1670648,ORG,ORGANIZATION,,,LUKOIL,NJ,,,,,TRAVEL EXPENSE,X,,2022-11-28 00:00:00,63.63,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-07 04:06:18,,17-03-16922-0000,SB17,0.00,,,,,,,,,,,,H,,P,F3,4120820221633577635,LONG BRANCH,07740,MATERIALS,,2022,SB,4010620231666412138,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550374819,Operating Expenditures,,,,,,
C00226928,PALLONE FOR CONGRESS,2022,30G,202212089550374819,17,17-03-16922-25356,1670648,ORG,ORGANIZATION,,,SPEEDWAY,NJ,,,,,TRAVEL EXPENSE,X,,2022-11-28 00:00:00,63.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-07 04:06:18,,17-03-16922-0000,SB17,0.00,,,,,,,,,,,,H,,P,F3,4120820221633577635,WEST LONG BRANCH,07764,MATERIALS,,2022,SB,4010620231666412137,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550374819,Operating Expenditures,,,,,,
C00226928,PALLONE FOR CONGRESS,2022,30G,202212089550374818,17,17-03-16922-25355,1670648,ORG,ORGANIZATION,,,UNITED PARCEL SERVICE,GA,,,,,DELIVERY SERVICES,X,,2022-11-28 00:00:00,15.47,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-07 04:06:18,,17-03-16922-0000,SB17,0.00,,,,,,,,,,,,H,,P,F3,4120820221633577635,ATLANTA,30328,OTHER,,2022,SB,4010620231666412136,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550374818,Operating Expenditures,,,,,,
C00226928,PALLONE FOR CONGRESS,2022,30G,202212089550374818,17,17-03-16922-25354,1670648,ORG,ORGANIZATION,,,LARDENTE,DC,,,,,FOOD & BEVERAGE,X,,2022-11-28 00:00:00,4212.50,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-07 04:06:18,,17-03-16922-0000,SB17,0.00,,,,,,,,,,,,H,,P,F3,4120820221633577635,WASHINGTON,20001,OTHER,,2022,SB,4010620231666412135,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550374818,Operating Expenditures,,,,,,
C00226928,PALLONE FOR CONGRESS,2022,30G,202212089550374818,17,17-03-16922-25353,1670648,ORG,ORGANIZATION,,,CANVA FOR WORK,CA,,,,,OFFICE SUPPLIES,X,,2022-11-28 00:00:00,358.20,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-07 04:06:18,,17-03-16922-0000,SB17,0.00,,,,,,,,,,,,H,,P,F3,4120820221633577635,SAN JOSE,95113,ADMINISTRATIVE,,2022,SB,4010620231666412134,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550374818,Operating Expenditures,,,,,,
C00226928,PALLONE FOR CONGRESS,2022,30G,202212089550374817,17,17-03-16922-25352,1670648,ORG,ORGANIZATION,,,BROKEN ARROW WEAR,IA,,,,,OFFICE SUPPLIES,X,,2022-11-28 00:00:00,1790.51,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-07 04:06:18,,17-03-16922-0000,SB17,0.00,,,,,,,,,,,,H,,P,F3,4120820221633577635,DES MOINES,50310,ADMINISTRATIVE,,2022,SB,4010620231666412133,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550374817,Operating Expenditures,,,,,,
C00226928,PALLONE FOR CONGRESS,2022,30G,202212089550374817,17,17-03-16922-25336,1670648,ORG,ORGANIZATION,,,SUNOCO,NJ,,,,,TRAVEL EXPENSE,X,,2022-11-28 00:00:00,61.70,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-07 04:06:18,,17-03-16922-0000,SB17,0.00,,,,,,,,,,,,H,,P,F3,4120820221633577635,LONG BRANCH,07740,MATERIALS,,2022,SB,4010620231666412132,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550374817,Operating Expenditures,,,,,,
C00226928,PALLONE FOR CONGRESS,2022,30G,202212089550374817,17,17-03-16922-25350,1670648,ORG,ORGANIZATION,,,UNITED PARCEL SERVICE,GA,,,,,DELIVERY SERVICES,X,,2022-11-28 00:00:00,15.37,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-07 04:06:18,,17-03-16922-0000,SB17,0.00,,,,,,,,,,,,H,,P,F3,4120820221633577635,ATLANTA,30328,OTHER,,2022,SB,4010620231666412131,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550374817,Operating Expenditures,,,,,,
C00226928,PALLONE FOR CONGRESS,2022,30G,202212089550374816,17,17-03-16922-25343,1670648,ORG,ORGANIZATION,,,UNITED PARCEL SERVICE,GA,,,,,DELIVERY SERVICES,X,,2022-11-28 00:00:00,30.80,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-07 04:06:18,,17-03-16922-0000,SB17,0.00,,,,,,,,,,,,H,,P,F3,4120820221633577635,ATLANTA,30328,OTHER,,2022,SB,4010620231666412130,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550374816,Operating Expenditures,,,,,,
C00226928,PALLONE FOR CONGRESS,2022,30G,202212089550374816,17,17-03-16922-25342,1670648,ORG,ORGANIZATION,,,1-800-PACK-RAT,NJ,,,,,OFFICE SUPPLIES,X,,2022-11-28 00:00:00,251.72,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-07 04:06:18,,17-03-16922-0000,SB17,0.00,,,,,,,,,,,,H,,P,F3,4120820221633577635,DAYTON,08810,ADMINISTRATIVE,,2022,SB,4010620231666412129,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550374816,Operating Expenditures,,,,,,
C00226928,PALLONE FOR CONGRESS,2022,30G,202212089550374816,17,17-03-16922-25341,1670648,ORG,ORGANIZATION,,,CORCORAN CATERERS,MD,,,,,FOOD & BEVERAGE,X,,2022-11-28 00:00:00,390.80,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-07 04:06:18,,17-03-16922-0000,SB17,0.00,,,,,,,,,,,,H,,P,F3,4120820221633577635,SILVER SPRING,20910,OTHER,,2022,SB,4010620231666412128,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550374816,Operating Expenditures,,,,,,
C00226928,PALLONE FOR CONGRESS,2022,30G,202212089550374815,17,17-03-16922-25351,1670648,ORG,ORGANIZATION,,,AMERICAN BUSINESS COMMUNICATIONS,NJ,,,,,TELECOMMUNICATIONS SERVICES,X,,2022-11-28 00:00:00,375.37,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-07 04:06:18,,17-03-16922-0000,SB17,0.00,,,,,,,,,,,,H,,P,F3,4120820221633577635,LITTLE FALLS,07424,OTHER,,2022,SB,4010620231666412127,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550374815,Operating Expenditures,,,,,,
C00226928,PALLONE FOR CONGRESS,2022,30G,202212089550374815,17,17-03-16922-0000,1670648,ORG,ORGANIZATION,,,AMERICAN EXPRESS,NJ,,,,,SEE MEMO ITEMS,,,2022-11-28 00:00:00,29714.10,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-07 04:06:18,,,,0.00,,,,,,,,,,,,H,,P,F3,4120820221633577635,NEWARK,07101,OTHER,,2022,SB,4010620231666412126,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550374815,Operating Expenditures,,,,,,
C00226928,PALLONE FOR CONGRESS,2022,30G,202212089550374815,17,17-03-16968-25389,1670648,ORG,ORGANIZATION,,,ADP PAYROLL SERVICES,PA,,,,,PAYROLL PROCESSING,,,2022-11-25 00:00:00,136.54,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-07 04:06:18,,,,0.00,,,,,,,,,,,,H,,P,F3,4120820221633577635,FORT WASHINGTON,19034,OTHER,,2022,SB,4010620231666412125,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550374815,Operating Expenditures,,,,,,
C00226928,PALLONE FOR CONGRESS,2022,30G,202212089550374814,17,17-03-16910-25254,1670648,ORG,ORGANIZATION,,,ACTBLUE TECHNICAL SERVICES,MA,,,,,SERVICE FEE,,,2022-11-23 00:00:00,114.55,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-07 04:06:18,,,,0.00,,,,,,,,,,,,H,,P,F3,4120820221633577635,CAMBRIDGE,02138,OTHER,,2022,SB,4010620231666412124,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550374814,Operating Expenditures,,,,,,
C00226928,PALLONE FOR CONGRESS,2022,30G,202212089550374814,17,17-03-16921-25265,1670648,ORG,ORGANIZATION,,,VERIZON WIRELESS,NJ,,,,,TELECOMMUNICATIONS SERVICES,,,2022-11-23 00:00:00,97.04,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-07 04:06:18,,,,0.00,,,,,,,,,,,,H,,P,F3,4120820221633577635,NEWARK,071010408,OTHER,,2022,SB,4010620231666412123,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550374814,Operating Expenditures,,,,,,
C00226928,PALLONE FOR CONGRESS,2022,30G,202212089550374814,17,17-03-16953-25374,1670648,ORG,ORGANIZATION,,,TOSKR INC DBA GETTHRU,CA,,,,,COMMUNICATIONS SERVICES,,,2022-11-21 00:00:00,7419.65,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-07 04:06:18,,,,0.00,,,,,,,,,,,,H,,P,F3,4120820221633577635,ALAMEDA,94501,OTHER,,2022,SB,4010620231666412122,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550374814,Operating Expenditures,,,,,,
C00226928,PALLONE FOR CONGRESS,2022,30G,202212089550374813,17,17-03-16951-25372,1670648,ORG,ORGANIZATION,,,THOMAS & VALENTINA MANZO,NJ,,,,,RENT,,,2022-11-15 00:00:00,5920.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-07 04:06:18,,,,0.00,,,,,,,,,,,,H,,P,F3,4120820221633577635,LONG BRANCH,07740,ADMINISTRATIVE,,2022,SB,4010620231666412121,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550374813,Operating Expenditures,,,,,,
C00226928,PALLONE FOR CONGRESS,2022,30G,202212089550374813,17,17-03-16898-25242,1670648,IND,INDIVIDUAL,,,"DIMICELI, MICHAL",NJ,,,,,SALARY,,,2022-11-15 00:00:00,1505.89,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-07 04:06:18,,,,0.00,DIMICELI,MICHAL,,,,,,,,,,H,,P,F3,4120820221633577635,FAIR HAVEN,07704,ADMINISTRATIVE,,2022,SB,4010620231666412120,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550374813,Operating Expenditures,,,,,,
C00226928,PALLONE FOR CONGRESS,2022,30G,202212089550374813,17,17-03-16897-25241,1670648,IND,INDIVIDUAL,,,"SOBOLOV, SAMUEL F",NJ,,,,,SALARY,,,2022-11-15 00:00:00,1969.12,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-07 04:06:18,,,,0.00,SOBOLOV,SAMUEL,F,,,,,,,,,H,,P,F3,4120820221633577635,HOBOKEN,07030,ADMINISTRATIVE,,2022,SB,4010620231666412119,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550374813,Operating Expenditures,,,,,,
C00226928,PALLONE FOR CONGRESS,2022,30G,202212089550374812,17,17-03-16896-25240,1670648,IND,INDIVIDUAL,,,"PROTTER, RYAN",NJ,,,,,SALARY,,,2022-11-15 00:00:00,838.59,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-07 04:06:18,,,,0.00,PROTTER,RYAN,,,,,,,,,,H,,P,F3,4120820221633577635,TOMS RIVER,08753,ADMINISTRATIVE,,2022,SB,4010620231666412118,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550374812,Operating Expenditures,,,,,,
C00226928,PALLONE FOR CONGRESS,2022,30G,202212089550374812,17,17-03-16895-25239,1670648,IND,INDIVIDUAL,,,"MONTEKIO, MATTHEW B.",NJ,,,,,SALARY,,,2022-11-15 00:00:00,135.22,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-07 04:06:18,,,,0.00,MONTEKIO,MATTHEW,B.,,,,,,,,,H,,P,F3,4120820221633577635,RED BANK,07701,ADMINISTRATIVE,,2022,SB,4010620231666412117,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550374812,Operating Expenditures,,,,,,
C00226928,PALLONE FOR CONGRESS,2022,30G,202212089550374812,17,17-03-16894-25238,1670648,IND,INDIVIDUAL,,,"JIMENEZ, JORGE",NJ,,,,,SALARY,,,2022-11-15 00:00:00,1428.90,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-07 04:06:18,,,,0.00,JIMENEZ,JORGE,,,,,,,,,,H,,P,F3,4120820221633577635,EDISON,08817,ADMINISTRATIVE,,2022,SB,4010620231666412116,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550374812,Operating Expenditures,,,,,,
C00226928,PALLONE FOR CONGRESS,2022,30G,202212089550374811,17,17-03-16893-25237,1670648,IND,INDIVIDUAL,,,"GUARASCIO, TIFFANY",DC,,,,,SALARY,,,2022-11-15 00:00:00,135.23,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-07 04:06:18,,,,0.00,GUARASCIO,TIFFANY,,,,,,,,,,H,,P,F3,4120820221633577635,WASHINGTON,20003,ADMINISTRATIVE,,2022,SB,4010620231666412115,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550374811,Operating Expenditures,,,,,,
C00226928,PALLONE FOR CONGRESS,2022,30G,202212089550374811,17,17-03-16892-25236,1670648,IND,INDIVIDUAL,,,"FITZSIMMONS, LIAM M",DC,,,,,SALARY,,,2022-11-15 00:00:00,135.22,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2023-01-07 04:06:18,,,,0.00,FITZSIMMONS,LIAM,M,,,,,,,,,H,,P,F3,4120820221633577635,WASHINGTON,20002,ADMINISTRATIVE,,2022,SB,4010620231666412114,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550374811,Operating Expenditures,,,,,,
